data,consumo_kw
2024-08-01,"45664,814"
2024-09-01,"71388,089"
2024-10-01,"114579,078"
2024-11-01,"69000,676"
2024-12-01,"77568,825"
2024-01-01,"77987,583"
2024-02-01,"73862,13"
2024-03-01,"80566,739"
2024-04-01,"78380,071"
2024-05-01,"82117,21"
2024-06-01,"72295,614"
2024-07-01,"71217,229"
2024-08-01,"68414,075"
2024-09-01,"82720,159"
2024-10-01,"112923,835"
2024-11-01,"87252,864"
2024-12-01,"93774,515"
2024-01-01,"955,791"
2024-02-01,"959,039"
2024-03-01,"953,847"
2024-04-01,"933,516"
2024-05-01,"894,143"
2024-06-01,"919,726"
2024-07-01,"955,58"
2024-08-01,"988,899"
2024-09-01,"954,884"
2024-10-01,"949,609"
2024-11-01,"918,249"
2024-12-01,"943,745"
2024-01-01,"6993,609"
2024-02-01,"7104,04"
2024-03-01,"6841,931"
2024-04-01,"6865,3"
2024-05-01,"6524,02"
2024-06-01,"7251,258"
2024-07-01,"7717,207"
2024-08-01,"8060,351"
2024-09-01,"7245,924"
2024-10-01,"6445,923"
2024-11-01,"6420,358"
2024-12-01,"6288,278"
2024-01-01,"29131,645"
2024-02-01,"29361,707"
2024-03-01,"29581,528"
2024-04-01,"29832,67"
2024-05-01,"29157,116"
2024-06-01,"30564,664"
2024-07-01,"31306,164"
2024-08-01,"32121,04"
2024-09-01,"31962,325"
2024-10-01,"32024,664"
2024-11-01,"30234,709"
2024-12-01,"30033,71"
2024-01-01,"39249,259"
2024-02-01,"36501,089"
2024-03-01,"39586,213"
2024-04-01,"38590,394"
2024-05-01,"39546,325"
2024-06-01,"35097,721"
2024-07-01,"34253,235"
2024-08-01,"34530,525"
2024-09-01,"42783,074"
2024-10-01,"55726,137"
2024-11-01,"44430,543"
2024-12-01,"46984,194"
2024-01-01,"0,106"
2024-02-01,"0,107"
2024-03-01,"0,059"
2024-04-01,"0,057"
2024-05-01,"0,027"
2024-06-01,"0,05"
2024-07-01,"0,117"
2024-08-01,"0,125"
2024-09-01,"0,116"
2024-10-01,"0,055"
2024-11-01,"0,041"
2024-12-01,"0,044"
2024-01-01,"0,444"
2024-02-01,"0,773"
2024-03-01,"1,085"
2024-04-01,"1,313"
2024-05-01,"1,306"
2024-06-01,"0,902"
2024-07-01,"0,896"
2024-08-01,"0,642"
2024-09-01,"1,175"
2024-10-01,"1,176"
2024-11-01,"0,814"
2024-12-01,"1,031"
2024-01-01,"2,039"
2024-02-01,"2,068"
2024-03-01,"2,066"
2024-04-01,"2,101"
2024-05-01,"2,434"
2024-06-01,"2,23"
2024-07-01,"1,965"
2024-08-01,"1,967"
2024-09-01,"2,213"
2024-10-01,"1,988"
2024-11-01,"2,274"
2024-12-01,"2,156"
2024-01-01,"2,493"
2024-02-01,"2,395"
2024-03-01,"2,452"
2024-04-01,"2,973"
2024-05-01,"2,325"
2024-06-01,"2,782"
2024-07-01,"2,708"
2024-08-01,"3,059"
2024-09-01,"2,41"
2024-10-01,"3,426"
2024-11-01,"3,04"
2024-12-01,"1,964"
2024-01-01,"1,561"
2024-02-01,"1,586"
2024-03-01,"1,403"
2024-04-01,"1,275"
2024-05-01,"1,429"
2024-06-01,"1,899"
2024-07-01,"2,179"
2024-08-01,"2,169"
2024-09-01,"2,549"
2024-10-01,"2,022"
2024-11-01,"2,415"
2024-12-01,"2,271"
2024-01-01,"18,513"
2024-02-01,"17,965"
2024-03-01,"19,39"
2024-04-01,"20,807"
2024-05-01,"21,911"
2024-06-01,"20,763"
2024-07-01,"23,068"
2024-08-01,"23,826"
2024-09-01,"26,649"
2024-10-01,"24,512"
2024-11-01,"23,46"
2024-12-01,"24,191"
2024-01-01,"31,347"
2024-02-01,"31,559"
2024-03-01,"32,398"
2024-04-01,"32,336"
2024-05-01,"31,097"
2024-06-01,"33,302"
2024-07-01,"31,839"
2024-08-01,"34,079"
2024-09-01,"37,575"
2024-10-01,"45,35"
2024-11-01,"39,792"
2024-12-01,"41,616"
2024-01-01,"35,038"
2024-02-01,"31,298"
2024-03-01,"30,808"
2024-04-01,"36,275"
2024-05-01,"36,896"
2024-06-01,"32,462"
2024-07-01,"29,038"
2024-08-01,"39,267"
2024-09-01,"51,363"
2024-10-01,"68,611"
2024-11-01,"47,77"
2024-12-01,"51,567"
2024-01-01,"123,93"
2024-02-01,"123,99"
2024-03-01,"126,75"
2024-04-01,"126,6"
2024-05-01,"130,75"
2024-06-01,"133,14"
2024-07-01,"137,247"
2024-08-01,"139,261"
2024-09-01,"131,94"
2024-10-01,"125,01"
2024-11-01,"132,06"
2024-12-01,"132,51"
2024-01-01,"1103,013"
2024-02-01,"1123,877"
2024-03-01,"1119,426"
2024-04-01,"1141,062"
2024-05-01,"1172,168"
2024-06-01,"1236,389"
2024-07-01,"1269,221"
2024-08-01,"1303,349"
2024-09-01,"1208,826"
2024-10-01,"1077,405"
2024-11-01,"1182,581"
2024-12-01,"1151,239"
2024-01-01,"2606,905"
2024-02-01,"2508,205"
2024-03-01,"2641,79"
2024-04-01,"2656,759"
2024-05-01,"2781,372"
2024-06-01,"2763,358"
2024-07-01,"2798,104"
2024-08-01,"2797,328"
2024-09-01,"2859,055"
2024-10-01,"2905,65"
2024-11-01,"2889,013"
2024-12-01,"2946,087"
2024-01-01,"3545,416"
2024-02-01,"3123,039"
2024-03-01,"3495,672"
2024-04-01,"3351,81"
2024-05-01,"3648,842"
2024-06-01,"3165,682"
2024-07-01,"3093,011"
2024-08-01,"3093,96"
2024-09-01,"3797,915"
2024-10-01,"4896,634"
2024-11-01,"4073,643"
2024-12-01,"4337,254"
2024-01-01,"6327,837"
2024-02-01,"6715,153"
2024-03-01,"6695,538"
2024-04-01,"6678,516"
2024-05-01,"6904,373"
2024-06-01,"6382,649"
2024-07-01,"6309,797"
2024-08-01,"6362,781"
2024-09-01,"6691,821"
2024-10-01,"7265,973"
2024-11-01,"6883,285"
2024-12-01,"6765,57"
2024-01-01,"178736,81"
2024-02-01,"176560,29"
2024-03-01,"194034,817"
2024-04-01,"177781,131"
2024-05-01,"167590,565"
2024-06-01,"180590,163"
2024-07-01,"183662,037"
2024-08-01,"186870,18"
2024-09-01,"164551,493"
2024-10-01,"180994,18"
2024-11-01,"172223,386"
2024-12-01,"185178,987"
2024-01-01,"520,965"
2024-02-01,"448,448"
2024-03-01,"455,409"
2024-04-01,"527,623"
2024-05-01,"502,951"
2024-06-01,"494,354"
2024-07-01,"533,471"
2024-08-01,"486,481"
2024-09-01,"595,609"
2024-10-01,"499,738"
2024-11-01,"582,001"
2024-12-01,"554,629"
2024-01-01,"106402,449"
2024-02-01,"99350,977"
2024-03-01,"102970,638"
2024-04-01,"118355,416"
2024-05-01,"116001,75"
2024-06-01,"120143,227"
2024-07-01,"112572,601"
2024-08-01,"125399,802"
2024-09-01,"127715,244"
2024-10-01,"121402,022"
2024-11-01,"128224,41"
2024-12-01,"131495,932"
2024-01-01,"470,264"
2024-02-01,"422,558"
2024-03-01,"423,038"
2024-04-01,"683,719"
2024-05-01,"412,002"
2024-06-01,"116,697"
2024-07-01,"72,667"
2024-08-01,"77,249"
2024-09-01,"107,078"
2024-10-01,"88,849"
2024-11-01,"148,884"
2024-12-01,"194,407"
2024-01-01,"70801,032"
2024-02-01,"71970,997"
2024-03-01,"70207,59"
2024-04-01,"73609,058"
2024-05-01,"71164,54"
2024-06-01,"72648,301"
2024-07-01,"67399,326"
2024-08-01,"68681,419"
2024-09-01,"68119,482"
2024-10-01,"67893,886"
2024-11-01,"72061,426"
2024-12-01,"61166,639"
2024-01-01,"4433,715"
2024-02-01,"4627,283"
2024-03-01,"4665,222"
2024-04-01,"5396,985"
2024-05-01,"5715,915"
2024-06-01,"4785,769"
2024-07-01,"5134,557"
2024-08-01,"6690,609"
2024-09-01,"6484,675"
2024-10-01,"6459,983"
2024-11-01,"6297,317"
2024-12-01,"5065,13"
2024-01-01,"30715,447"
2024-02-01,"32969,16"
2024-03-01,"32834,26"
2024-04-01,"34398,783"
2024-05-01,"34861,352"
2024-06-01,"36624,458"
2024-07-01,"39226,088"
2024-08-01,"42863,938"
2024-09-01,"43589,274"
2024-10-01,"40749,335"
2024-11-01,"39487,638"
2024-12-01,"34118,394"
2024-01-01,"21789,093"
2024-02-01,"22154,208"
2024-03-01,"21926,366"
2024-04-01,"22706,919"
2024-05-01,"22683,686"
2024-06-01,"21399,273"
2024-07-01,"20411,864"
2024-08-01,"20626,026"
2024-09-01,"20182,692"
2024-10-01,"18999,656"
2024-11-01,"19035,608"
2024-12-01,"16707,751"
2024-01-01,"83866,328"
2024-02-01,"90984,397"
2024-03-01,"89128,248"
2024-04-01,"92760,967"
2024-05-01,"93836,771"
2024-06-01,"94540,351"
2024-07-01,"92282,779"
2024-08-01,"96055,603"
2024-09-01,"97217,342"
2024-10-01,"97454,378"
2024-11-01,"103169,908"
2024-12-01,"92974,014"
2024-01-01,"79788,408"
2024-02-01,"78079,541"
2024-03-01,"80672,62"
2024-04-01,"80984,269"
2024-05-01,"82475,359"
2024-06-01,"76487,624"
2024-07-01,"74502,787"
2024-08-01,"72610,214"
2024-09-01,"79889,319"
2024-10-01,"90734,121"
2024-11-01,"83381,723"
2024-12-01,"85139,507"
2024-07-01,"18,018"
2024-08-01,"19,68"
2024-09-01,"-37,698"
2024-01-01,"815,803"
2024-02-01,"543,566"
2024-03-01,"996,964"
2024-04-01,"1286,955"
2024-05-01,"1376,285"
2024-06-01,"1394,705"
2024-07-01,"1326,316"
2024-08-01,"1327,055"
2024-09-01,"1287,128"
2024-10-01,"1302,179"
2024-11-01,"1227,353"
2024-12-01,"1150,776"
2024-01-01,"3562,223"
2024-02-01,"3225,05"
2024-03-01,"4416,351"
2024-04-01,"5509,647"
2024-05-01,"6185,085"
2024-06-01,"6388,13"
2024-07-01,"6732,184"
2024-08-01,"7336,11"
2024-09-01,"5000,462"
2024-10-01,"4494,787"
2024-11-01,"3457,203"
2024-12-01,"2450,198"
2024-01-01,"30269,598"
2024-02-01,"29744,684"
2024-03-01,"28875,427"
2024-04-01,"32590,957"
2024-05-01,"31198,305"
2024-06-01,"29628,808"
2024-07-01,"26967,242"
2024-08-01,"28218,254"
2024-09-01,"26897,114"
2024-10-01,"28493,66"
2024-11-01,"28771,704"
2024-12-01,"25166,724"
2024-01-01,"6112,213"
2024-02-01,"7266,123"
2024-03-01,"9710,166"
2024-04-01,"8135,059"
2024-05-01,"7522,624"
2024-06-01,"7149,5"
2024-07-01,"8337,729"
2024-08-01,"9247,145"
2024-09-01,"6930,058"
2024-10-01,"6336,707"
2024-11-01,"6813,448"
2024-12-01,"6784,466"
2024-01-01,"458,433"
2024-02-01,"438,306"
2024-03-01,"502,342"
2024-04-01,"518,667"
2024-05-01,"498,219"
2024-06-01,"380,003"
2024-07-01,"379,347"
2024-08-01,"435,287"
2024-09-01,"438,917"
2024-10-01,"453,274"
2024-11-01,"375,865"
2024-12-01,"371,894"
2024-01-01,"33580,889"
2024-02-01,"33191,489"
2024-03-01,"32488,779"
2024-04-01,"35790,53"
2024-05-01,"36543,608"
2024-06-01,"34776,248"
2024-07-01,"32022,081"
2024-08-01,"33308,234"
2024-09-01,"34137,665"
2024-10-01,"37490,437"
2024-11-01,"40307,582"
2024-12-01,"38127,893"
2024-01-01,"341,747"
2024-02-01,"338,109"
2024-03-01,"342,652"
2024-04-01,"342,935"
2024-05-01,"347,267"
2024-06-01,"319,011"
2024-07-01,"292,209"
2024-08-01,"289,596"
2024-09-01,"327,404"
2024-10-01,"375,117"
2024-11-01,"335,909"
2024-12-01,"345,264"
2024-01-01,"6,912"
2024-02-01,"11,013"
2024-03-01,10
2024-04-01,"7,797"
2024-05-01,"10,39"
2024-06-01,"7,875"
2024-07-01,"9,585"
2024-08-01,"10,686"
2024-09-01,"10,201"
2024-10-01,"9,311"
2024-11-01,"15,101"
2024-12-01,"13,341"
2024-01-01,"147,344"
2024-02-01,"125,193"
2024-03-01,"135,645"
2024-04-01,"152,643"
2024-05-01,"153,203"
2024-06-01,"145,532"
2024-07-01,"124,129"
2024-08-01,"132,747"
2024-09-01,"120,593"
2024-10-01,"136,89"
2024-11-01,"91,249"
2024-12-01,"77,992"
2024-01-01,"275,886"
2024-02-01,"264,482"
2024-03-01,"234,291"
2024-04-01,"268,226"
2024-05-01,"263,674"
2024-06-01,"268,297"
2024-07-01,"241,386"
2024-08-01,"248,46"
2024-09-01,"263,306"
2024-10-01,"273,516"
2024-11-01,"293,022"
2024-12-01,"357,076"
2024-01-01,"4722,384"
2024-02-01,"4720,601"
2024-03-01,"4757,47"
2024-04-01,"4725,082"
2024-05-01,"4757,925"
2024-06-01,"4742,893"
2024-07-01,"4771,115"
2024-08-01,"4600,372"
2024-09-01,"4703,25"
2024-10-01,"5581,925"
2024-11-01,"5735,421"
2024-12-01,"5764,789"
2024-01-01,"15,445"
2024-02-01,"9,94"
2024-03-01,"8,05"
2024-04-01,"10,122"
2024-05-01,"8,942"
2024-06-01,"8,248"
2024-07-01,"13,472"
2024-08-01,"38,072"
2024-09-01,"49,57"
2024-10-01,"36,218"
2024-11-01,"19,66"
2024-12-01,"7,015"
2024-01-01,"1555,77"
2024-02-01,"1499,291"
2024-03-01,"1433,368"
2024-04-01,"1477,457"
2024-05-01,"1474,833"
2024-06-01,"1599,028"
2024-07-01,"1288,867"
2024-08-01,"1250,085"
2024-09-01,"1319,734"
2024-10-01,"1365,632"
2024-11-01,"1256,62"
2024-12-01,"1514,868"
2024-01-01,"3208,389"
2024-02-01,"2999,773"
2024-03-01,"2724,52"
2024-04-01,"2935,035"
2024-05-01,"2853,986"
2024-06-01,"2793,28"
2024-07-01,"2547,296"
2024-08-01,"2713,549"
2024-09-01,"2731,345"
2024-10-01,"2929,811"
2024-11-01,"3438,901"
2024-12-01,"2600,246"
2024-01-01,"577,321"
2024-02-01,"609,229"
2024-03-01,"632,886"
2024-04-01,"628,298"
2024-05-01,"648,916"
2024-06-01,"592,583"
2024-07-01,"569,002"
2024-08-01,"581,081"
2024-09-01,"658,237"
2024-10-01,"756,131"
2024-11-01,"666,024"
2024-12-01,"636,599"
2024-01-01,"15,417"
2024-02-01,"4,031"
2024-03-01,"0,088"
2024-04-01,"9,805"
2024-05-01,"28,843"
2024-06-01,"53,217"
2024-07-01,"51,974"
2024-08-01,"26,957"
2024-09-01,"6,544"
2024-10-01,"4,234"
2024-11-01,"0,194"
2024-12-01,"0,099"
2024-01-01,"537,831"
2024-02-01,"523,11"
2024-03-01,"492,41"
2024-04-01,"571,693"
2024-05-01,"565,229"
2024-06-01,"565,298"
2024-07-01,"789,641"
2024-08-01,"420,577"
2024-09-01,"458,234"
2024-10-01,"549,503"
2024-11-01,"566,642"
2024-12-01,"530,531"
2024-05-01,"11,822"
2024-06-01,"10,095"
2024-07-01,"8,573"
2024-08-01,"8,721"
2024-09-01,"9,762"
2024-10-01,"13,006"
2024-11-01,"12,036"
2024-12-01,"10,361"
2024-01-01,"154,402"
2024-02-01,"149,157"
2024-03-01,"162,362"
2024-04-01,"177,08"
2024-05-01,"173,724"
2024-06-01,"151,429"
2024-07-01,"158,044"
2024-08-01,"155,053"
2024-09-01,"168,002"
2024-10-01,"209,606"
2024-11-01,"190,268"
2024-12-01,"218,524"
2024-01-01,"72,292"
2024-02-01,"64,608"
2024-03-01,"60,302"
2024-04-01,"79,068"
2024-05-01,"84,29"
2024-06-01,"93,526"
2024-07-01,"85,462"
2024-08-01,"65,101"
2024-09-01,"78,608"
2024-10-01,"106,803"
2024-11-01,"98,348"
2024-12-01,"93,171"
2024-01-01,"226,423"
2024-02-01,"227,146"
2024-03-01,"235,299"
2024-04-01,"225,405"
2024-05-01,"238,587"
2024-06-01,"243,148"
2024-07-01,"258,424"
2024-08-01,"256,207"
2024-09-01,"281,983"
2024-10-01,"291,34"
2024-11-01,"283,939"
2024-12-01,"316,539"
2024-01-01,"505,683"
2024-02-01,"505,383"
2024-03-01,"413,39"
2024-04-01,"435,82"
2024-05-01,"221,456"
2024-06-01,"264,354"
2024-07-01,"249,315"
2024-08-01,"249,787"
2024-09-01,"257,923"
2024-10-01,"276,131"
2024-11-01,"286,639"
2024-12-01,"274,751"
2024-01-01,"10,512"
2024-02-01,"10,773"
2024-03-01,"10,661"
2024-04-01,"30,845"
2024-05-01,"254,037"
2024-06-01,"189,145"
2024-07-01,"167,732"
2024-08-01,"184,783"
2024-09-01,"183,163"
2024-10-01,"172,729"
2024-11-01,"217,625"
2024-12-01,"208,738"
2024-01-01,"16,669"
2024-02-01,"17,02"
2024-03-01,"22,569"
2024-04-01,"26,005"
2024-05-01,"34,178"
2024-06-01,"41,126"
2024-07-01,"42,054"
2024-08-01,"38,198"
2024-09-01,"43,368"
2024-10-01,"41,123"
2024-11-01,"38,653"
2024-12-01,"37,181"
2024-01-01,"64,204"
2024-02-01,"55,257"
2024-03-01,"61,616"
2024-04-01,"59,648"
2024-05-01,"55,787"
2024-06-01,"57,787"
2024-07-01,"56,673"
2024-08-01,"54,388"
2024-09-01,"59,265"
2024-10-01,"57,055"
2024-11-01,"57,786"
2024-12-01,"56,333"
2024-01-01,"57,28"
2024-02-01,"59,828"
2024-03-01,"52,053"
2024-04-01,"59,124"
2024-05-01,"60,554"
2024-06-01,"55,296"
2024-07-01,"56,295"
2024-08-01,"57,228"
2024-09-01,"55,898"
2024-10-01,"57,022"
2024-11-01,"57,157"
2024-12-01,"51,06"
2024-01-01,"40011,728"
2024-02-01,"39549,039"
2024-03-01,"41300,795"
2024-04-01,"41010,673"
2024-05-01,"41890,268"
2024-06-01,"38588,646"
2024-07-01,"37176,329"
2024-08-01,"36096,973"
2024-09-01,"40280,741"
2024-10-01,"46091,759"
2024-11-01,"41654,85"
2024-12-01,"42131,718"
2024-01-01,"493,69"
2024-02-01,"550,584"
2024-03-01,"595,203"
2024-04-01,"568,534"
2024-05-01,"564,457"
2024-06-01,"581,444"
2024-07-01,"696,91"
2024-08-01,"974,256"
2024-09-01,"814,183"
2024-10-01,"599,781"
2024-11-01,"549,224"
2024-12-01,"600,8"
2024-01-01,"85,825"
2024-02-01,"223,33"
2024-03-01,"525,483"
2024-04-01,"488,106"
2024-05-01,"355,162"
2024-06-01,"259,144"
2024-07-01,"368,369"
2024-08-01,"252,529"
2024-09-01,"201,83"
2024-10-01,"153,009"
2024-11-01,"171,163"
2024-12-01,"118,367"
2024-01-01,"20585,082"
2024-02-01,"19469,974"
2024-03-01,"17696,486"
2024-04-01,"19953,097"
2024-05-01,"19608,293"
2024-06-01,"18328,09"
2024-07-01,"15935,024"
2024-08-01,"16007,987"
2024-09-01,"16627,624"
2024-10-01,"19257,436"
2024-11-01,"18701,374"
2024-12-01,"15975,618"
2024-01-01,"15625,638"
2024-02-01,"15578,605"
2024-03-01,"15078,755"
2024-04-01,"16988,265"
2024-05-01,"16916,874"
2024-06-01,"15971,758"
2024-07-01,"14628,602"
2024-08-01,"15706,049"
2024-09-01,"16434,9"
2024-10-01,"18371,348"
2024-11-01,"19340,693"
2024-12-01,"18269,326"
2024-01-01,"92148,982"
2024-02-01,"88095,646"
2024-03-01,"86362,653"
2024-04-01,"86495,261"
2024-05-01,"88196,98"
2024-06-01,"87846,907"
2024-07-01,"89191,236"
2024-08-01,"89849,021"
2024-09-01,"93174,833"
2024-10-01,"97497,718"
2024-11-01,"93059,722"
2024-12-01,"90412,105"
2024-01-01,"48945,979"
2024-02-01,"19926,937"
2024-03-01,"21949,268"
2024-04-01,"32351,471"
2024-05-01,"45043,016"
2024-06-01,98226
2024-07-01,"88453,967"
2024-08-01,"82465,665"
2024-09-01,"70219,188"
2024-10-01,"61599,232"
2024-11-01,"44529,878"
2024-12-01,"15230,923"
2024-01-01,"1777,149"
2024-02-01,"1404,89"
2024-03-01,"1479,084"
2024-04-01,"1827,865"
2024-05-01,"2352,826"
2024-06-01,"3323,57"
2024-07-01,"3948,213"
2024-08-01,"4611,621"
2024-09-01,"5108,321"
2024-10-01,"5314,693"
2024-11-01,"4007,337"
2024-12-01,"2123,382"
2024-01-01,"6247,069"
2024-02-01,"3304,841"
2024-03-01,"3874,637"
2024-04-01,"4711,318"
2024-05-01,"7516,77"
2024-06-01,"13516,158"
2024-07-01,"11812,967"
2024-08-01,"11720,897"
2024-09-01,"9744,46"
2024-10-01,"8865,301"
2024-11-01,"5452,508"
2024-12-01,"3301,354"
2024-01-01,"276,872"
2024-02-01,"221,232"
2024-03-01,"254,565"
2024-04-01,"274,851"
2024-05-01,"301,688"
2024-06-01,"293,057"
2024-07-01,"266,572"
2024-08-01,"306,223"
2024-09-01,"296,21"
2024-10-01,"312,622"
2024-11-01,"437,24"
2024-12-01,"402,595"
2024-01-01,"21,858"
2024-02-01,"18,319"
2024-03-01,"19,72"
2024-04-01,"21,596"
2024-05-01,"21,935"
2024-06-01,"15,412"
2024-07-01,"14,924"
2024-08-01,"14,348"
2024-09-01,"16,731"
2024-10-01,"17,951"
2024-11-01,"14,417"
2024-12-01,"16,297"
2024-01-01,"2,438"
2024-02-01,"3,302"
2024-03-01,"3,445"
2024-04-01,"3,789"
2024-05-01,"4,029"
2024-06-01,"4,8"
2024-07-01,"8,462"
2024-08-01,"7,943"
2024-09-01,"7,507"
2024-10-01,"7,473"
2024-11-01,"9,204"
2024-12-01,"7,95"
2024-01-01,"1900,752"
2024-02-01,"2029,324"
2024-03-01,"1954,612"
2024-04-01,"2075,904"
2024-05-01,"1921,343"
2024-06-01,"1806,238"
2024-07-01,"1759,864"
2024-08-01,"1694,566"
2024-09-01,"1826,789"
2024-10-01,"2040,187"
2024-11-01,"1955,578"
2024-12-01,"1969,065"
2024-01-01,"1946,253"
2024-02-01,"1699,485"
2024-03-01,"1791,447"
2024-04-01,"2258,001"
2024-05-01,"2354,296"
2024-06-01,"1996,916"
2024-07-01,"2610,837"
2024-08-01,"2281,944"
2024-09-01,"1600,437"
2024-10-01,"1434,341"
2024-11-01,"1733,765"
2024-12-01,"896,864"
2024-06-01,"71,807"
2024-07-01,"60,384"
2024-08-01,"142,181"
2024-09-01,"77,367"
2024-10-01,"25,228"
2024-11-01,"16,866"
2024-12-01,"870,44"
2024-01-01,"277,213"
2024-02-01,"310,668"
2024-03-01,"314,543"
2024-04-01,"293,504"
2024-05-01,"322,227"
2024-06-01,"310,967"
2024-07-01,"318,745"
2024-08-01,"333,459"
2024-09-01,"266,934"
2024-10-01,"278,228"
2024-11-01,"290,952"
2024-12-01,"283,093"
2024-08-01,"17,094"
2024-09-01,"15,539"
2024-10-01,"13,158"
2024-11-01,"18,938"
2024-12-01,"10,82"
2024-01-01,"59,307"
2024-02-01,"53,9"
2024-03-01,"55,424"
2024-04-01,"59,305"
2024-05-01,"61,515"
2024-06-01,"62,968"
2024-07-01,"58,286"
2024-08-01,"64,363"
2024-09-01,"59,055"
2024-10-01,"60,855"
2024-11-01,"52,169"
2024-12-01,"58,361"
2024-01-01,"19,584"
2024-02-01,"18,055"
2024-03-01,"17,193"
2024-04-01,"16,699"
2024-05-01,"16,765"
2024-06-01,"16,578"
2024-07-01,"16,011"
2024-08-01,"15,099"
2024-09-01,"14,258"
2024-10-01,"15,079"
2024-11-01,"17,847"
2024-12-01,"15,201"
2024-01-01,"7211,953"
2024-02-01,"6741,619"
2024-03-01,"6798,119"
2024-04-01,"6835,682"
2024-05-01,"6982,748"
2024-06-01,"7227,833"
2024-07-01,"7376,823"
2024-08-01,"7613,866"
2024-09-01,"7187,52"
2024-10-01,"7392,619"
2024-11-01,"7153,752"
2024-12-01,"6965,97"
2024-01-01,"36,934"
2024-02-01,"36,023"
2024-03-01,"68,37"
2024-04-01,"77,456"
2024-05-01,"80,175"
2024-06-01,"85,971"
2024-07-01,"56,303"
2024-08-01,"129,689"
2024-09-01,"68,287"
2024-10-01,"32,431"
2024-11-01,"55,435"
2024-12-01,"30,901"
2024-01-01,"65,956"
2024-02-01,"49,086"
2024-03-01,"66,629"
2024-04-01,"52,257"
2024-05-01,"75,606"
2024-06-01,"47,863"
2024-07-01,"74,755"
2024-08-01,"50,628"
2024-09-01,"67,534"
2024-10-01,"35,035"
2024-11-01,"36,223"
2024-12-01,"35,253"
2024-01-01,"64,05"
2024-02-01,"70,284"
2024-03-01,"82,493"
2024-04-01,"79,43"
2024-05-01,"80,441"
2024-06-01,"63,222"
2024-07-01,"76,933"
2024-08-01,"71,476"
2024-09-01,"80,205"
2024-10-01,"70,046"
2024-11-01,"72,728"
2024-12-01,"73,78"
2024-01-01,"15,848"
2024-02-01,"14,228"
2024-03-01,"16,421"
2024-04-01,"13,344"
2024-05-01,"11,767"
2024-09-01,"0,07"
2024-11-01,"0,076"
2024-12-01,"0,568"
2024-01-01,"135,311"
2024-02-01,"104,076"
2024-03-01,"122,492"
2024-04-01,"146,224"
2024-05-01,"106,874"
2024-06-01,"216,679"
2024-07-01,"187,941"
2024-08-01,"148,76"
2024-09-01,"233,527"
2024-10-01,"251,042"
2024-11-01,"137,897"
2024-12-01,"129,007"
2024-01-01,"111,658"
2024-02-01,"106,651"
2024-03-01,"64,76"
2024-04-01,"59,504"
2024-05-01,"43,718"
2024-06-01,"560,273"
2024-07-01,"103,929"
2024-08-01,"110,975"
2024-09-01,"196,487"
2024-10-01,"167,333"
2024-11-01,"55,792"
2024-12-01,"125,37"
2024-01-01,"0,579"
2024-02-01,"0,586"
2024-03-01,"0,548"
2024-04-01,"0,588"
2024-05-01,"17,51"
2024-06-01,"55,995"
2024-07-01,"45,031"
2024-08-01,"42,836"
2024-09-01,"36,887"
2024-10-01,54
2024-11-01,"22,993"
2024-12-01,"0,831"
2024-10-01,"8,744"
2024-11-01,"7,841"
2024-12-01,"54,888"
2024-01-01,"1684,95"
2024-02-01,"1562,854"
2024-03-01,"1671,069"
2024-04-01,"1624,372"
2024-05-01,"1646,617"
2024-06-01,"1419,667"
2024-07-01,"1333,819"
2024-08-01,"1312,916"
2024-09-01,"1565,258"
2024-10-01,"1960,215"
2024-11-01,"1652,433"
2024-12-01,"1662,853"
2024-01-01,"134,5"
2024-02-01,"133,339"
2024-03-01,"118,916"
2024-04-01,"141,209"
2024-05-01,"138,61"
2024-06-01,"131,545"
2024-07-01,"112,642"
2024-08-01,"111,54"
2024-09-01,"115,123"
2024-10-01,"146,237"
2024-11-01,"153,741"
2024-12-01,"131,95"
2024-01-01,"6907,698"
2024-02-01,"6740,515"
2024-03-01,"5915,739"
2024-04-01,"7065,033"
2024-05-01,"7006,343"
2024-06-01,"6180,724"
2024-07-01,"5243,243"
2024-08-01,"5484,108"
2024-09-01,"5884,855"
2024-10-01,"7004,002"
2024-11-01,"6882,159"
2024-12-01,"5705,106"
2024-01-01,"161,901"
2024-02-01,"148,991"
2024-03-01,"135,614"
2024-04-01,"150,931"
2024-05-01,"170,446"
2024-06-01,"154,702"
2024-07-01,"210,759"
2024-08-01,"219,696"
2024-09-01,"236,034"
2024-10-01,"649,017"
2024-11-01,"663,373"
2024-12-01,"573,42"
2024-01-01,"6160,798"
2024-02-01,"7052,792"
2024-03-01,"7864,851"
2024-04-01,"7410,889"
2024-05-01,"7752,431"
2024-06-01,"6171,26"
2024-07-01,"4821,574"
2024-08-01,"-4297,011"
2024-09-01,"6795,832"
2024-10-01,"8420,399"
2024-11-01,"6890,747"
2024-12-01,"6631,895"
2024-01-01,"22,782"
2024-02-01,"25,983"
2024-03-01,"24,277"
2024-04-01,"35,561"
2024-05-01,"26,537"
2024-06-01,"25,716"
2024-07-01,"22,4"
2024-08-01,"20,551"
2024-09-01,"22,547"
2024-10-01,"23,725"
2024-11-01,"24,694"
2024-12-01,"19,425"
2024-01-01,"13096,264"
2024-02-01,"12080,912"
2024-03-01,"11424,943"
2024-04-01,"12817,561"
2024-05-01,"13173,586"
2024-06-01,"11925,543"
2024-07-01,"10269,963"
